Rank;UCI ID;Name;Nationality;Team Code;Age;Points
292;10010664930;SCOTT Cameron;AUSTRALIA;ACA;20;25
293;10015853117;PIPER Cameron;UNITED STATES OF AMERICA;ILU;27;25
294;10062179105;LONG Qing Sen Nicholas;SINGAPORE;;19;25
295;10008694416;SEFA Ylber;ALBANIA;TIS;27;25
296;10005853730;KULYK Andrii;UKRAINE;XDS;29;24
297;10006488573;MORICE Julien;FRANCE;VCC;27;23
298;10005982456;FELLINE Fabio;ITALY;TFS;28;23
299;10008846481;FELIPE Marcelo;PHILIPPINES;7RP;28;22
300;10009341080;ERDENESUREN Munkhtulga;MONGOLIA;NLC;26;21
301;10003266658;SMUKULIS Gatis;LATVIA;DMP;31;21
302;10007416440;PARK Sanghoon;KOREA;LXC;25;21
303;10004404790;BEWLEY Samuel;NEW ZEALAND;MTS;31;20,83
304;10009497593;HAMILTON Lucas;AUSTRALIA;MTS;22;20,83
305;10005560710;MEZGEC Luka;SLOVENIA;MTS;30;20,83
306;10004774202;TRENTIN Matteo;ITALY;MTS;29;20,83
307;10003301620;KLUGE Roger;GERMANY;MTS;32;20,83
308;10006472409;KAMYSHEV Arman;KAZAKHSTAN;VAM;27;20,25
309;10010087778;DE PLUS Laurens;BELGIUM;QST;23;20
310;10007917305;AMANUEL Million;ERITREA;YUN;27;20
311;10001661108;POZZATO Filippo;ITALY;;37;20
312;10007245779;DOUBEY Fabien;FRANCE;WGG;25;20
313;10010978259;MARCHAND Gianni;BELGIUM;CIB;28;20
314;10003471873;BIBBY Ian;GREAT BRITAIN;JLT;32;20
315;10005852013;DESRIAC Loic;FRANCE;YUN;29;20
316;10075039180;ALKANDARI Anas;KUWAIT;KWT;32;20
317;10010200744;MIN Kyeongho;KOREA;SCT;22;20
318;10015968103;TAN Say Wei;SINGAPORE;;22;20
319;10009778691;GRIFFIN Logan;NEW ZEALAND;CCN;23;20
320;10007946910;BAYLY Cameron;AUSTRALIA;BSC;28;20
321;10016126737;BOLD Iderbold;MONGOLIA;;20;20
322;10013216838;JUANGGA Selamat;INDONESIA;KFC;26;20
323;10009139303;MUDGWAY Luke;NEW ZEALAND;HRB;22;20
324;10005732882;MORALES Jan Paul Montealegre;PHILIPPINES;;32;20
325;10011135681;OMAE Kakeru;JAPAN;;21;20
326;10009638952;SHTEIN Grigoriy;KAZAKHSTAN;TSE;22;20
327;10008016628;KWON Soonyeong;KOREA;KSP;25;20
328;10009436262;RAJOVIC Dusan;SERBIA;ADR;21;20
329;10010958758;TIPPER Jacob;GREAT BRITAIN;MPC;27;20
330;10011048684;BERGSTRÖM FRISK Erik;SWEDEN;MPC;19;20
331;10013892404;STOCKMAN Abram;BELGIUM;TIS;22;20
332;10048232323;MÜLLER Robert;GERMANY;CCN;32;18
333;10011235513;HENNESSY Jacob;GREAT BRITAIN;MBE;22;18
334;10006675806;HOLLER Nikodemus;GERMANY;BAI;27;18
335;10043045045;DIAZ GALLEGO Jose Manuel;SPAIN;ICA;23;18
336;10008884372;RABAH Salah;LEBANON;;38;18
337;10009154457;ABDUL HALIL Mohamad Izzat Hilmi;MALAYSIA;TSC;23;18
338;10009762729;ALAJMI Abdulhadi;KUWAIT;KWT;23;18
339;10006897892;KASTRANTAS Charalampos;GREECE;JVP;27;17
340;10009037350;PARRA ARIAS Jordan Arley;COLOMBIA;MZN;24;17
341;10009147282;ZAKARIA Akmal Hakim;MALAYSIA;TSC;22;17
342;10015391153;PEÑALVER ANIORTE Manuel;SPAIN;TRE;20;17
343;10008855878;VDOVIN Alexander;RUSSIAN FEDERATION;LOK;25;17
344;10011101430;DEKKER Sjors;NETHERLANDS;ALE;24;17
345;10009438484;LIU Jiankun;PEOPLE'S REPUBLIC OF CHINA;MBE;23;16
346;10007459785;ALTANZUL Altansukh;MONGOLIA;;27;16
347;10003046487;PARK Sungbaek;KOREA;KSP;33;16
348;10009818101;NATAROV Yuriy;KAZAKHSTAN;TSE;22;16
349;10061297011;SETIAWAN Odie Purnomo;INDONESIA;PGN;22;16
350;10003333851;RAJABLOU Mohammad;ISLAMIC REPUBLIC OF IRAN;;33;16
351;10006887687;KOSHEVOY Ilia;BELARUS;;27;15
352;10010084344;MARONESE Marco;ITALY;BRD;24;15
353;10002847336;HUPOND Thierry;FRANCE;;34;15
354;10015081662;LAVRIČ Martin;SLOVENIA;;20;15
355;10004455112;SUKPRASART Keerati;THAILAND;;33;15
356;10000991808;REBELLIN Davide;ITALY;SNE;47;15
357;10005876160;NIZZOLO Giacomo;ITALY;TFS;29;15
358;10010111424;TSEGAY Amanueal;ERITREA;YUN;23;15
359;10015092372;MCNULTY Brandon;UNITED STATES OF AMERICA;RLY;20;15
360;10006904057;SIMION Paolo;ITALY;BRD;26;15
361;10006079153;SAIUDOMSIN Phuchong;THAILAND;TCC;30;15
362;10007130086;SURYADI Dadi;INDONESIA;PGN;29;15
363;10009834265;MOSLIM Ali;KUWAIT;KWT;24;15
364;10009835073;ALSAFFAR Salman Hasan;KUWAIT;KWT;29;15
365;10084012185;TAY Benjamin Beng Hoe;SINGAPORE;;21;15
366;10007966411;EBSEN John;DENMARK;FAR;30;15
367;10009721101;NADER Youssef;LEBANON;;33;15
368;10062490616;JIANG Zhihui;PEOPLE'S REPUBLIC OF CHINA;MBE;24;15
369;10006626902;BONIFAZIO Leonardo;ITALY;;27;15
370;10010165883;ZACCANTI Filippo;ITALY;NIP;23;15
371;10014630008;NOVIKOV Savva;RUSSIAN FEDERATION;LOK;19;15
372;10006481907;HENDRICKS Clint;SOUTH AFRICA;BAI;27;15
373;10010973512;OVETT Freddy;AUSTRALIA;ACA;24;15
374;10005390958;BISOLTI Alessandro;ITALY;ANS;33;15
375;10009788189;TIZZA Marco;ITALY;NIP;26;15
376;10021228533;ISHIHARA Yuki;JAPAN;IPC;21;15
377;10008888618;ISWANA Arin;INDONESIA;PGN;28;15
378;10003474907;BIN HASHIM Junaidi;SINGAPORE;;36;15
379;10014872003;PHAN Hoang Thai;VIETNAM;;20;15
380;10005776433;EARLE Nathan;AUSTRALIA;ICA;30;15
381;10007574872;HAYAKAWA Tomohiro;JAPAN;AIS;28;14
382;10006137858;MAT AMIN Mohd Shahrul;MALAYSIA;TSG;29;13
383;10008009150;YOKOYAMA Kota;JAPAN;SMN;23;13
384;10015144411;OMACHI Kento;JAPAN;;20;13
385;10008706136;JAKOBSEN Fabio;NETHERLANDS;QST;22;12,14
386;10009971378;CAVAGNA Rémi;FRANCE;QST;23;12,14
387;10008693810;SCHACHMANN Maximilian;GERMANY;QST;24;12,14
388;10002416694;GILBERT Philippe;BELGIUM;QST;36;12,14
389;10008198807;MARTINELLI Davide;ITALY;QST;25;12,14
390;10009637235;NARVAEZ PRADO Jhonatan Manuel;ECUADOR;QST;21;12,14
391;10001140136;NIÑO CORREDOR Victor;COLOMBIA;TSC;45;12
392;10008696840;TANFIELD Harry;GREAT BRITAIN;BCC;24;11
393;10009992192;JENNER Samuel;AUSTRALIA;MBE;21;11
