Rank,UCI ID,Name,Nationality,Team Code,Age,Points,
1176,10010835688,QUINTERO ARTEAGA Leonel,BOLIVARIAN REPUBLIC OF VENEZUELA,,20,43,
1177,10002630401,GOLAS Michal,POLAND,SKY,33,42,
1178,10008909230,CRUZ COLON Adderlyn Felix,DOMINICAN REPUBLIC,,26,42,
1179,10009163753,MADOUAS Valentin,FRANCE,,21,42,
1180,10011550458,MAURELET Flavien,FRANCE,,26,42,
1181,10006878900,REIS Rafael,PORTUGAL,CJR,25,41,
1182,10010085859,BAGIOLI Nicola,ITALY,NIP,22,41,
1183,10008854868,STACCHIOTTI Riccardo,ITALY,NIP,26,41,
1184,10008653087,SCHÖNBERGER Sebastian,AUSTRIA,TIR,23,41,
1185,10003214724,KUSZTOR Péter,HUNGARY,AMP,33,41,
1186,10005890308,BAGOT Yoann,FRANCE,COF,30,41,
1187,10009986233,KURIYANOV Stepan,RUSSIAN FEDERATION,,21,41,
1188,10045480755,KESSLER Robert William,GERMANY,LKT,22,41,
1189,10013772465,DUIUNOV Vladislav,RUSSIAN FEDERATION,,23,41,
1190,10008689665,PELIKÁN János Zsombor,HUNGARY,AMP,22,41,
1191,10005540195,HARING Martin,SLOVAKIA,DKB,31,41,
1192,10003389324,MARTINEZ Yannick,FRANCE,DMP,29,41,
1193,10010587431,SANTOYO GONZALEZ Jose Alfredo,MEXICO,CAS,22,41,
1194,10008699264,VAN HOOYDONCK Nathan,BELGIUM,BMC,22,41,
1195,10013118929,VINJEBO Emil,DENMARK,TGC,23,41,
1196,10015032152,SWIFT Connor,GREAT BRITAIN,MGT,22,41,
1197,10008789800,ARIYAN Behnam,ISLAMIC REPUBLIC OF IRAN,PKY,27,41,
1198,10009513761,DOWNEY Mark,IRELAND,,21,40,
1199,10008691988,REKITA Szymon,POLAND,LPC,23,40,
1200,10009573880,FARAZIJN Maxime,BELGIUM,SVB,23,40,
1201,10074757173,OIEN Justin Alexander,UNITED STATES OF AMERICA,CJR,22,40,
1202,10009501334,CALDERARO Filippo,ITALY,,21,40,
1203,10011062731,HABTOM Mikiel,ERITREA,,26,40,
1204,10008628637,MALECKI Kamil,POLAND,CCC,21,40,
1205,10060263252,OZGUR Batuhan,TURKEY,TRK,19,40,
1206,10010034935,BERNARD Julien,FRANCE,TFS,25,40,
1207,10012735676,TEUGELS Lennert,BELGIUM,,24,40,
1208,10007633981,MONTOYA GIRALDO Cristhian,COLOMBIA,MED,28,40,
1209,10005479571,WILSON Edvin,SWEDEN,,28,40,
1210,10007526675,GROEN Ike,NETHERLANDS,DCR,25,40,
1211,10009488604,COOLEN Yves,BELGIUM,,22,40,
1212,10007357028,MAES Alexander,BELGIUM,CIB,24,40,
1213,10006467153,FLAKSIS Andzs,LATVIA,HCR,26,40,
1214,10008877605,VEGA SOLANO Jeison Elias,COSTA RICA,,25,40,
1215,10061904269,SALAS SANCHEZ Brian Alonso,COSTA RICA,,26,40,
1216,10009401405,KOOIJMAN Jaap,NETHERLANDS,,24,40,
1217,10009787684,CACCIOTTI Andrea,ITALY,,21,40,
1218,10015077723,GIURIATO Alberto,ITALY,,19,40,
1219,10006088550,NEPOMNYACHSHIY Yevgeniy,KAZAKHSTAN,VAM,30,40,
1220,10006564456,TEKLEHAIMANOT Daniel,ERITREA,DDD,29,40,
1221,10050032075,KRON Andreas,DENMARK,RIW,19,40,
1222,10003243218,FLEEMAN Dan,GREAT BRITAIN,,35,40,
1223,10010968559,GINNERUP Rasmus Esmann,DENMARK,,23,40,
1224,10008193450,DE GREEF Robbert,NETHERLANDS,BDC,26,40,
1225,10004610413,LOVASSY Krisztián,HUNGARY,CCD,29,40,
1226,10007856475,KOLÁŘ Michael,SLOVAKIA,BOH,25,40,
1227,10009764850,QUIROZ AYALA Oscar Adalberto,COLOMBIA,BBH,23,40,
1228,10015094089,AGROTIS Alexandros,CYPRUS,,19,40,
1229,10002452060,HELMINEN Matti,FINLAND,,42,40,
1230,10076567841,COTE Pier Andre,CANADA,SPC,20,40,
1231,10008925293,NAREKLISHVILI Giorgi,GEORGIA,,24,40,
1232,10003040326,MARSH Robert,ANTIGUA AND BARBUDA,,49,40,
1233,10010857213,PEREZ LABRADOR Emilio,CUBA,,26,40,
1234,10063869834,DUBE Nkulumo,ZIMBABWE,,27,40,
1235,10063836387,MARTIN David,ZIMBABWE,,39,40,
1236,10014541492,ARANA Nissan Edgar,BELIZE,,30,40,
1237,10009105755,AL ER Abdallah,LEBANON,,23,40,
1238,10003252918,KARIMOV Ruslan,UZBEKISTAN,,31,40,
1239,10011061923,AJPACAJA Santos,GUATEMALA,,27,40,
1240,10008880938,ROSAS Laureano,ARGENTINA,,27,40,
1241,10008662282,BASKA Erik,SLOVAKIA,BOH,23,39,
1242,10006784122,VON HOFF Steele,AUSTRALIA,ONE,30,39,
1243,10006197674,CARLINI Ettore,ITALY,AZT,28,39,
1244,10001177522,ELMIGER Martin,SWITZERLAND,BMC,39,39,
1245,10003236043,PFINGSTEN Christoph,GERMANY,BOH,30,39,
1246,10011061418,VAN ENGELEN Adne,NETHERLANDS,BAI,24,39,
1247,10006905370,FREIENSTEIN Raphael,GERMANY,LKH,26,39,
1248,10005430667,STEELS Stijn,BELGIUM,SVB,28,39,
1249,10010089596,BARTA William,UNITED STATES OF AMERICA,AHB,21,39,
1250,10002263114,RIBLON Christophe,FRANCE,ALM,36,39,
1251,10009648551,BOUZIDI Mohamed,ALGERIA,VCS,23,39,
1252,10006481907,HENDRICKS Clint,SOUTH AFRICA,,26,39,
1253,10005606984,PODLASKI Michal,POLAND,VOS,29,39,
1254,10002526428,CESAR VELOSO Gustavo,SPAIN,W52,37,39,
1255,10006489987,SIMON CASULLERAS Jordi,SPAIN,SOU,27,38,
1256,10008660464,ALLEGAERT Piet,BELGIUM,SVB,22,38,
1257,10010111424,TSEGAY Amanueal,ERITREA,,22,38,
1258,10006067433,OLLEGAARD Morten,DENMARK,ABB,29,38,
1259,10001628873,CLAIN Médéric,FRANCE,,41,38,
1260,10006890923,WARCHOL Bartosz,POLAND,,25,38,
1261,10008942471,LAAS Martin,ESTONIA,DMP,24,38,
1262,10009372406,NOVAK Domen,SLOVENIA,TBM,22,38,
1263,10006119367,BOSMANS Wietse,BELGIUM,ERC,26,38,
1264,10007620746,VERMEER Tom,NETHERLANDS,CCD,32,38,
1265,10008919738,TORRES Alder,GUATEMALA,,27,38,
1266,10006885364,FERRAZ AFFONSO Murilo,BRAZIL,SOU,26,38,
1267,10001547940,DOWNING Russell,GREAT BRITAIN,JLT,39,38,
1268,10010589653,WARLOP Jordi,BELGIUM,,21,38,
1269,10006631043,VAN DER POEL David,NETHERLANDS,BEC,25,38,
1270,10007366728,OPIE Chris,GREAT BRITAIN,BIK,30,38,
1271,10009324209,SCOTT Jacob,GREAT BRITAIN,SKT,22,38,
1272,10008198201,SPREAFICO Matteo,ITALY,ANS,24,38,
1273,10007585077,ZURLO Federico,ITALY,UAD,23,38,
1274,10049185145,ALVARADO TENEB Adrian,CHILE,,26,38,
1275,10008714725,JABRAYILOV Samir,AZERBAIJAN,BCP,23,38,
1276,10007224258,SCHIR Thery,SWITZERLAND,VOL,24,37,
1277,10009143040,SUAZA ARANGO Bernardo Albeiro,COLOMBIA,MZN,25,37,
1278,10006216367,THIÈRY Cyrille,SWITZERLAND,,27,37,
1279,10003094280,DE MARCHI Alessandro,ITALY,BMC,31,37,
1280,10035212394,ARANGO CARVAJAL Juan Esteban,COLOMBIA,MED,31,37,
1281,10007725931,PADILLA MIRANDA Julio,GUATEMALA,,25,37,
1282,10008668245,PITA Cristian,ECUADOR,STF,22,37,
1283,10003233417,PINHEIRO DA SILVA Roberto,BRAZIL,SOU,34,37,
1284,10007887696,KORSÆTH Truls,NORWAY,AST,24,36,
1285,10003225636,VANSPEYBROUCK Pieter,BELGIUM,WGG,30,36,
1286,10009639255,ABDERRAHIM Zahiri,MOROCCO,UNI,21,36,
1287,10007892245,KASPERKIEWICZ Przemyslaw,POLAND,SKT,23,36,
1288,10007524655,FRISON Frederik,BELGIUM,LTS,25,36,
1289,10001464781,BOZIC Borut,SLOVENIA,TBM,37,36,
1290,10002711031,SØRENSEN Chris Anker,DENMARK,RIW,33,36,
1291,10010985535,HIGUITA GARCIA Sergio Andres,COLOMBIA,MZN,20,36,
1292,10008638539,ROBEET Ludovic,BELGIUM,WVA,23,36,
1293,10008672891,FRAPPORTI Mattia,ITALY,ANS,23,36,
1294,10007411184,BISSINGER Florian,GERMANY,WSA,29,36,
1295,10005506651,ARCHBOLD Shane,NEW ZEALAND,BOH,28,36,
1296,10003376792,RODRIGUEZ ORTIZ Jackson,BOLIVARIAN REPUBLIC OF VENEZUELA,GCB,32,35,
1297,10008883362,PETERS Nans,FRANCE,ALM,23,35,
1298,10006400162,MESTRE Daniel,PORTUGAL,EFP,31,35,
1299,10008656323,ORJUELA GUTIERREZ Fernando,COLOMBIA,MZN,26,35,
1300,10007587404,PEREZ MUÑOZ Wilmar Jahir,COLOMBIA,TSC,31,35,
1301,10005834431,NIYONSHUTI Adrien,RWANDA,DDD,30,35,
1302,10008684918,MANSOURI Abderrahmane,ALGERIA,,22,35,
1303,10011133863,ROMANO Francesco,ITALY,,20,35,
1304,10025080746,PARET PEINTRE Aurélien,FRANCE,,21,35,
1305,10008941057,SHAW Damien,IRELAND,SKT,33,35,
1306,10004127231,SALEH Mohd Zamri,MALAYSIA,TSG,34,35,
1307,10006642864,CORNU Jeremy,FRANCE,DEN,26,35,
1308,10010093135,WILLIAMS Stephen,GREAT BRITAIN,SEG,21,35,
1309,10006686718,JENKO Robert,SLOVENIA,,27,35,
1310,10009385742,ASTAFYEV Stepan,KAZAKHSTAN,VAM,23,35,
1311,10001457610,PLAZA Ruben,SPAIN,ORS,37,35,
1312,10004853822,GMELICH MEIJLING Jarno,NETHERLANDS,MET,28,35,
1313,10009643602,EATON Daniel,UNITED STATES OF AMERICA,UHC,24,35,
1314,10004834220,PARTRIDGE Robert,GREAT BRITAIN,BIK,32,35,
1315,10002072043,GAZVODA Gregor,SLOVENIA,ADR,36,35,
1316,10008995015,ZENOVICH Mathew,NEW ZEALAND,STG,23,35,
1317,10003034666,SUAREZ SUAREZ Juan Pablo,COLOMBIA,EPM,32,35,
1318,10014855431,FERNANDEZ RUIZ Miguel Angel,SPAIN,,20,35,
1319,10002725579,KISERLOVSKI Emanuel,CROATIA,MKT,33,35,
1320,10010976845,TASSET Marvin,BELGIUM,AAS,20,35,
1321,10007771704,LEUNG Ka Yu,HONG KONG, CHINA,HKS,21,35
1322,10010664324,MILTIADIS Andreas,CYPRUS,,21,35,
1323,10004555849,ARIAS PEREZ Yans Carlos,CUBA,,32,35,
1324,10009596819,ILIASOV Ismail,AZERBAIJAN,BCP,23,35,
1325,10015993866,BEQIRI Migjen,KOSOVO,,27,35,
1326,10012304331,MÉNDEZ Mohameth,PANAMA,,35,35,
1327,10014507039,ARCHIVOLD Franklin,PANAMA,,20,35,
1328,10005990136,GUTIERREZ Pedro,BOLIVARIAN REPUBLIC OF VENEZUELA,,28,35,
1329,10009341080,ERDENESUREN Munkhtulga,MONGOLIA,NLC,25,35,
1330,10013400330,JURADO LOPEZ Christofer,PANAMA,,22,35,
1331,10006392583,MADANI Abdelmalek,ALGERIA,,34,35,
1332,10005889904,COLIN Philippe,MAURITIUS,,34,35,
1333,10013141056,RUMSAS Raimondas,LITHUANIA,,23,35,
1334,10009993206,ERDENEBAT Altan-Ochir,MONGOLIA,,22,35,
1335,10006717232,EVANS Brad,NEW ZEALAND,DPV,25,34,
1336,10008667740,CISSE Isiaka,COTE D'IVOIRE,,26,34,
1337,10003025370,PICHOT Alexandre,FRANCE,DEN,34,34,
1338,10008699163,VAN GOMPEL Mathias,BELGIUM,,22,34,
1339,10009117475,GOUGH Regan,NEW ZEALAND,SKT,21,34,
1340,10013815713,ČOTAR Luka,SLOVENIA,,21,34,
1341,10010095357,BONILLA QUIROS Daniel Andres,COSTA RICA,,24,34,
1342,10015274450,HABTEMICHAEL Daniel,ERITREA,,20,34,
1343,10010958758,TIPPER Jacob,GREAT BRITAIN,,26,33,
1344,10007245779,DOUBEY Fabien,FRANCE,WGG,24,33,
1345,10051013088,EIKELAND Ken-Levi,NORWAY,FIX,23,33,
1346,10003691034,GIGER Fabian,SWITZERLAND,,30,33,
1347,10007624180,MOTTIER Justin,FRANCE,,24,33,
1348,10008924384,CIMA Damiano,ITALY,,24,33,
1349,10009000469,YATES Theodore,AUSTRALIA,DPV,22,33,
1350,10003318188,BIALOBLOCKI Marcin,POLAND,CCC,34,33,
1351,10009391503,CARBONI Giovanni,ITALY,,22,33,
1352,10007727042,RYBALKIN Aleksei,RUSSIAN FEDERATION,GAZ,24,33,
1353,10004666185,QUEMENEUR Perrig,FRANCE,DEN,33,33,
1354,10008678349,KATRAŠNIK Gašper,SLOVENIA,ADR,22,33,
1355,10002735279,DÉR Zsolt,HUNGARY,VOL,34,33,
1356,10013629692,LAFAY Victor,FRANCE,,21,33,
1357,10005869288,BEN YOUCEF Abdellah,ALGERIA,,30,33,
1358,10009647339,JOURNIAUX Axel,FRANCE,,22,33,
1359,10004488959,SHUSHEMOIN Alexandr,KAZAKHSTAN,ATG,30,33,
1360,10008853353,GUERIN Alexis,FRANCE,,25,33,
1361,10008680470,KUKRLE Michael,CZECH REPUBLIC,ELA,23,33,
1362,10002711435,HAUSSLER Heinrich,AUSTRALIA,TBM,33,33,
1363,10010977047,TIMMERMANS Justin,NETHERLANDS,BDC,21,33,
1364,10010041100,STALNOV Nikita,KAZAKHSTAN,AST,26,33,
1365,10049093195,ZULKIFLIE Nik Mohd Azwan,MALAYSIA,,27,33,
1366,10006450177,MOYANO Enzo Josue,ARGENTINA,EMP,28,32,
1367,10007725325,DHAENE Brecht,BELGIUM,PSV,29,32,
1368,10002695267,MORABITO Steve,SWITZERLAND,FDJ,34,32,
1369,10004442984,BERIGUETE Augusto Sanchez,DOMINICAN REPUBLIC,,34,32,
1370,10006689546,PACCHIARDO Davide,ITALY,GME,27,32,
1371,10015080450,ULYSBAYEV Dinmukhammed,KAZAKHSTAN,TSE,19,32,
1372,10009987647,PETELIN Jan,LUXEMBOURG,CCD,21,32,
1373,10009788391,BAYLIS Thomas,GREAT BRITAIN,ONE,21,32,
1374,10005671450,CARDOSO SANTOS Flavio,BRAZIL,SOU,37,32,
1375,10009351588,NASSER Islam,EGYPT,,23,32,
1376,10005963763,RUFFONI Nicola,ITALY,,27,31,
1377,10006634780,PEDRERO Antonio,SPAIN,MOV,26,31,
1378,10003261103,KOREN Kristijan,SLOVENIA,CDT,31,31,
1379,10009994923,VIEJO REDONDO Jose Daniel,SPAIN,UNI,20,31,
1380,10004615463,FEILLU Romain,FRANCE,AUB,33,31,
1381,10014403975,NEGRENTE Marco,ITALY,,20,31,
1382,10006636396,ROSTOLLAN Thomas,FRANCE,ADT,31,31,
1383,10006887283,FOLIFOROV Alexander,RUSSIAN FEDERATION,GAZ,25,31,
1384,10058773694,PULIDORI Jirome,FRANCE,,31,31,
1385,10009484358,CAICEDO Jonathan,ECUADOR,BSM,24,31,
1386,10006076628,HATSUYAMA Sho,JAPAN,BGT,29,31,
1387,10004711453,GERMAN MERAN Rafael,DOMINICAN REPUBLIC,,30,31,
1388,10009172544,WINTER Laurin,GERMANY,THF,21,31,
1389,10007600033,ORONTE Emerson,UNITED STATES OF AMERICA,RLY,27,31,
1390,10009563978,KASIANOV Oleksii,UKRAINE,YUN,25,31,
1391,10002470652,TUFT Svein,CANADA,ORS,40,31,
1392,10011024335,FLORES CAÑAS Jhorman Jose,BOLIVARIAN REPUBLIC OF VENEZUELA,GCB,24,30,
1393,10009778691,GRIFFIN Logan,NEW ZEALAND,,22,30,
1394,10002519859,DEIGNAN Philip,IRELAND,SKY,34,30,
1395,10006484533,VAN HOECKE Gijs,BELGIUM,TLJ,26,30,
1396,10019920043,LUNKE Sindre Skjøstad,NORWAY,SUN,24,30,
1397,10014551600,KIM Daeyeon,KOREA,KSP,23,30,
1398,10005895257,KOUWENHOVEN Sjoerd,NETHERLANDS,MET,27,30,
1399,10015279096,TESFAY Yohannes,ERITREA,,21,30,
1400,10005968615,SCULLY Tom,NEW ZEALAND,CDT,27,30,
1401,10005476339,UCHIMA Kohei,JAPAN,NIP,29,30,
1402,10009394634,MAMYKIN Matvey,RUSSIAN FEDERATION,KAT,23,30,
1403,10001413554,METLUSHENKO Yuriy,UKRAINE,,41,30,
1404,10009161228,LAU Wan Yau Vincent,HONG KONG, CHINA,HKS,21,30
1405,10014312029,VERWILST Aaron,BELGIUM,,20,30,
1406,10005476642,LOPEZ GIL Vladimir Yesid,COLOMBIA,NLC,29,30,
1407,10010079290,DE MARCHI Mattia,ITALY,,26,30,
1408,10009544174,BARAC Antonio,CROATIA,,20,30,
1409,10013128225,PATAT Clément,FRANCE,,24,30,
1410,10009990374,DLAMINI Nicholas,SOUTH AFRICA,DDC,22,30,
1411,10010085051,FRANDSEN Jakob,DENMARK,,23,30,
1412,10013732857,CABOT Jeremy,FRANCE,RLM,26,30,
1413,10002890277,COSTA Mário,PORTUGAL,,32,30,
1414,10009973301,HUYNH Thanh Tung,VIETNAM,,21,30,
1415,10009577116,YARBANGA Salifou,BURKINA FASO,,28,30,
1416,10009750201,BI Wenhui,PEOPLE'S REPUBLIC OF CHINA,MTS,24,30,
1417,10009023711,PRADO JUAREZ Ignacio,MEXICO,SEP,24,30,
1418,10010581165,NODARSE FERNANDEZ Felix,CUBA,,28,30,
1419,10010201350,RIKUNOV Petr,RUSSIAN FEDERATION,,20,30,
1420,10008001369,GOH Choon Huat,SINGAPORE,TSG,27,30,
1421,10015102678,DIEDERICH Tim,LUXEMBOURG,,28,30,
1422,10007906490,SPENCER Marvin,ANTIGUA AND BARBUDA,,44,30,
1423,10009864173,NAREKLISHVILI Beka,GEORGIA,,21,30,
1424,10006600024,NOWACZEK Mateusz,POLAND,VOS,26,30,
1425,10014010824,CHENG Wang Hin,HONG KONG, CHINA,,24,30
1426,10062141921,GODINEZ MARIN Eddier Alberto,COSTA RICA,,33,30,
1427,10045871482,LARSEN Trond,FINLAND,,27,30,
1428,10008694416,SEFA Ylber,ALBANIA,,26,30,
1429,10005360949,BANUSHI Besmir,ALBANIA,AMO,29,30,
1430,10015298904,VILA Emiliano,GREECE,,20,30,
1431,10015298294,KIRIAKIDIS Ioannis,GREECE,,19,30,
1432,10007384714,GOLDSTEIN Roy,ISRAEL,ICA,24,30,
1433,10005444916,GUEVARA MEJIA José Geovvanni,EL SALVADOR,,34,30,
1434,10015260407,RUBERWA Jean Damascene,RWANDA,,20,30,
1435,10059187057,GONZALES SACALXOT Francisco Osweli,GUATEMALA,,24,30,
1436,10049381367,ELFARSSON Anton Örn,ICELAND,,28,30,
1437,10007172324,JUNG Jimin,KOREA,GIC,26,30,
1438,10014955057,ABAY Burak,TURKEY,,21,30,
1439,10014421254,MIHAYLOV Mihail,BULGARIA,UNI,20,30,
1440,10064827003,ALI Mudathili,UGANDA,,23,30,
1441,10009435151,MALEKI Behnam,ISLAMIC REPUBLIC OF IRAN,PKY,25,30,
1442,10005973867,CEROVIC Goran,MONTENEGRO,,29,30,
1443,10009035027,REYES Elvis,PUERTO RICO,,22,30,
1444,10009727161,ABOU RACHID Elias,LEBANON,,22,30,
1445,10062797982,MED AMINE Lousifi,TUNISIA,,20,30,
1446,10016101879,ŠIRIC Ivan,BOSNIA AND HERZEGOVINA,,19,30,
1447,10008991981,JAMIESON Adam,CANADA,SKT,21,29,
1448,10009697859,CAM Maxime,FRANCE,,25,29,
1449,10010165378,KOBERNYAK Evgeny,RUSSIAN FEDERATION,,22,29,
1450,10015082672,SOKOLOV Nikita,KAZAKHSTAN,VAM,19,29,
1451,10051605596,HERNANDEZ BLAZQUEZ Jesus,SPAIN,TFS,36,29,
1452,10050937512,EWART Jesse,AUSTRALIA,7RP,23,29,
1453,10011156293,ARIFIN Muhammad,INDONESIA,KFC,22,29,
1454,10001374754,RAST Gregory,SWITZERLAND,TFS,37,29,
1455,10006891428,SAVICKAS Zydrunas,LITHUANIA,,26,29,
1456,10015258080,HAKIRUWIZEYE Samuel,RWANDA,,20,29,
1457,10005739148,SUZUKI Yuzuru,JAPAN,BLZ,32,29,
1458,10005989934,MAHDAR Martin,SLOVAKIA,DKB,28,29,
1459,10009704226,CAMPOS Roniel,BOLIVARIAN REPUBLIC OF VENEZUELA,GCB,24,28,
1460,10009392008,BONUSI Raffaello,ITALY,ANS,25,28,
1461,10011237634,SHAW James,GREAT BRITAIN,LTS,21,28,
1462,10054282089,YEUNG Ronald,HONG KONG, CHINA,IAC,29,28
1463,10005969524,DUVAL Julien,FRANCE,ALM,27,28,
1464,10013426400,OKA Atsushi,JAPAN,BLZ,22,28,
1465,10007767660,SISKEVICIUS Paulius,LITHUANIA,SIT,24,28,
1466,10015279100,TESFOM Sirak,ERITREA,,23,28,
1467,10007973178,GROŠELJ Žiga,SLOVENIA,ADR,24,28,
1468,10009806074,DUQUENNOY Jimmy,BELGIUM,WVA,22,28,
1469,10014947579,BURGAUDEAU Mathieu,FRANCE,,19,28,
1470,10005965177,COMPANIONI Ruben,CUBA,HCR,27,28,
1471,10006895266,PANASSENKO Nikita,KAZAKHSTAN,TSE,25,28,
1472,10049005895,WÆRSTED Syver,NORWAY,UXT,21,28,
1473,10009713219,KIM Jooseok,KOREA,GPC,24,28,
1474,10003314350,DETKO Artur,POLAND,DSP,34,28,
1475,10009800721,PENKO Izidor,SLOVENIA,ROG,21,28,
1476,10010082223,CHEYNE Jordan,CANADA,JBC,26,28,
1477,10009375234,CHRISTIANSEN Steffen Munk,DENMARK,ABB,23,28,
1478,10010993619,LUNDGREN Isac,SWEDEN,TTB,25,28,
1479,10007509602,VON FOLSACH Casper,DENMARK,TGC,24,28,
1480,10002832077,TACIAK Mateusz,POLAND,CCC,33,28,
1481,10007792821,LIM Rustom,PHILIPPINES,7RP,24,28,
1482,10008687342,NISHIMURA Hiroki,JAPAN,SMN,23,28,
1483,10009973705,LAŠINIS Venantas,LITHUANIA,SIT,20,28,
1484,10005719142,HOOGHIEMSTER René,NETHERLANDS,BDC,31,28,
1485,10001198134,MIZBANI IRANAGH Ghader,ISLAMIC REPUBLIC OF IRAN,TST,42,28,
1486,10009647844,SERRANO FORERO Cristian Camilo,COLOMBIA,,28,28,
1487,10062902864,KELSICK Jeffery,ANTIGUA AND BARBUDA,,47,28,
1488,10009112324,SUVADZOGLU Giorgi,GEORGIA,,25,28,
1489,10009737972,GAHRAMANLI Kanan,AZERBAIJAN,BCP,20,28,
1490,10005488160,ALARCON José,BOLIVARIAN REPUBLIC OF VENEZUELA,,29,28,
1491,10013086492,DE NOBREGA Paul,GUYANA,,23,28,
1492,10007124733,DO NASCIMENTO Rodrigo,BRAZIL,,32,28,
1493,10006266988,MOULD Jonathan,GREAT BRITAIN,JLT,26,27,
1494,10002305146,DE LA FUENTE RASILLA David,SPAIN,LHL,36,27,
1495,10002833693,DE BACKER Bert,BELGIUM,SUN,33,27,
1496,10009776065,FORFANG Ole,NORWAY,TJI,22,27,
1497,10008748572,ITURRIA SEGUROLA Mikel,SPAIN,EUS,25,27,
1498,10008738165,DE VRIES Berden,NETHERLANDS,RNL,28,27,
1499,10008145960,SALZMANN Jodok,AUSTRIA,WSA,22,27,
1500,10010176900,MADSEN Frederik Rodenberg,DENMARK,TGC,19,27,
1501,10009267524,AKDILEK Ahmet,TURKEY,TRK,29,26,
1502,10005468760,BILLE Gaetan,BELGIUM,VWC,29,26,
1503,10007701073,YOUNG Eric,UNITED STATES OF AMERICA,RLY,28,26,
1504,10007497676,RUYTERS Brecht,BELGIUM,CIB,24,26,
1505,10009043818,KRUL Stef,NETHERLANDS,MET,22,26,
1506,10009734942,MÄDER Gino,SWITZERLAND,,20,26,
1507,10006492213,BECIS Armands,LATVIA,RBR,26,26,
1508,10008884776,GUZMÁN ROSARIO William De Jesus,DOMINICAN REPUBLIC,DCT,25,26,
1509,10015300419,JUARISTI ARRIETA Txomin,SPAIN,,22,26,
1510,10009335929,ROCCHETTI Filippo,ITALY,,21,26,
1511,10003046790,CRAVEN Dan,NAMIBIA,ICA,34,26,
1512,10059938001,CATALAN DELGADO Pedro,CHILE,,24,26,
1513,10011043230,ÓMARSSON Óskar,ICELAND,,32,26,
1514,10010648964,AZHI Ivan,BULGARIA,,21,26,
1515,10012526219,DE MORI Mattia,ITALY,,24,25,
1516,10009492846,BRUGNA Alessio,ITALY,,22,25,
1517,10015672756,MEREDITH Charlie,GREAT BRITAIN,,19,25,
1518,10006703993,TALIANI Alessio,ITALY,ANS,27,25,
1519,10003216340,VANDENBERGH Stijn,BELGIUM,ALM,33,25,
1520,10073670874,COSTA Adrien,UNITED STATES OF AMERICA,AHB,20,25,
1521,10014479454,PICCOT Michel,ITALY,,20,25,
1522,10003092866,FRÖHLINGER Johannes,GERMANY,SUN,32,25,
1523,10006235868,OKROUHLICKÝ Tomáš,CZECH REPUBLIC,,32,25,
1524,10009136168,TAMINIAUX Lionel,BELGIUM,AAS,21,25,
1525,10008665518,BROCKHOFF Jan,GERMANY,LPC,23,25,
1526,10009737568,ROSTOVTSEV Sergei,RUSSIAN FEDERATION,,20,25,
1527,10005784921,GUYOT Yann,FRANCE,ADT,31,25,
1528,10008683706,LUDVIGSSON Fredrik,SWEDEN,CJK,23,25,
1529,10004853014,MEISEN Marcel,GERMANY,BEC,28,25,
1530,10015822603,LAMB Ross,GREAT BRITAIN,,22,25,
1531,10010163964,NATALI Matteo,ITALY,,23,25,
1532,10008945606,BAMOGO Seydou,BURKINA FASO,,27,25,
1533,10061057743,ROJAS DAVIS Mainor Gerardo,COSTA RICA,,27,25,
1534,10061443824,CHAVARRÍA Joseph,COSTA RICA,,25,25,
1535,10004066910,POULY Peter,FRANCE,,40,25,
1536,10007966714,VAN LUIJK Sven,NETHERLANDS,MCT,28,25,
1537,10006631447,BOSMAN Gert-Jan,NETHERLANDS,DJP,25,25,
1538,10006178981,LAW Scott,AUSTRALIA,CPC,26,25,
1539,10007518490,BERLATO Giacomo,ITALY,NIP,25,25,
1540,10006734814,GARCIA Ricardo,SPAIN,KIN,29,25,
1541,10014741455,TANFIELD Charlie,GREAT BRITAIN,,21,25,
1542,10006788465,WEBER Marcel,GERMANY,,29,25,
1543,10009816178,VOLOSHIN Alexey,KAZAKHSTAN,VAM,21,25,
1544,10008983291,BRESCIANI Michael,ITALY,BRD,23,25,
1545,10010202360,MILLASSEAU Guillaume,FRANCE,,20,25,
1546,10009700889,GAROSIO Andrea,ITALY,,24,25,
1547,10009050282,ZHYHUNOU Dzmitry,BELARUS,,21,25,
1548,10005453505,PARRA BUSTAMANTE Edwin Arnulfo,COLOMBIA,NLC,33,25,
1549,10008669154,DECLERCQ Benjamin,BELGIUM,SVB,23,25,
1550,10009805872,ARIMONT Charlie,BELGIUM,AAS,21,25,
1551,10013591300,MOYE Anthony,GREAT BRITAIN,,30,25,
1552,10003388617,HOFFMAN Nolan,SOUTH AFRICA,,32,25,
1553,10014876750,BERENDS Ethan,AUSTRALIA,,19,25,
1554,10011132752,MAGENNIS Liam,AUSTRALIA,NIS,20,25,
1555,10008606611,SEIBEB Raul Costa,,,25,25,
1556,10008866184,FREYER Martin,NAMIBIA,,22,25,
1557,10005692466,SARMIENTO TUNARROSA Jose Cayetano,COLOMBIA,,30,25,
1558,10014248472,THYMIDES Constantinos,CYPRUS,,31,25,
1559,10015955672,TEOH Yi Peng,SINGAPORE,,29,25,
1560,10013493286,KOUNA Abdessadek,MOROCCO,,34,25,
1561,10006843231,GALEYEV Vadim,KAZAKHSTAN,RTS,25,25,
1562,10063286218,CLATWORTHY David,HONG KONG, CHINA,,47,25
