Rank,UCI ID,Name,Nationality,Team Code,Age,Points
231,10002462063,GONZALEZ ESCALANTE Ronald Javier,BOLIVARIAN REPUBLIC OF VENEZUELA,,38,29
232,10002726488,ROTH Ryan,CANADA,XSU,36,29
233,10006481402,BARON CASTILLO Felix Alejandro,COLOMBIA,ILU,28,29
234,10049033682,MONTENEGRO FARINANGO Lenin,ECUADOR,MTE,19,28
235,10007863448,QUEVEDO CHINCHILLA Xavier Antonio,BOLIVARIAN REPUBLIC OF VENEZUELA,,28,28
236,10009771015,HECHT Gage,UNITED STATES OF AMERICA,AEV,21,26
237,10016066921,MOYÀ Sebastián,COSTA RICA,,22,26
238,10009039673,QUIROZ Oscar,BELIZE,,24,25
239,10096278039,RAMIREZ ROJAS Luis Alejandro,CUBA,,19,25
240,10056431449,MOLINA PAGAN Luis Julian,PUERTO RICO,,20,25
241,10008920445,STEWART Robert,BELIZE,,50,25
242,10064108290,DÍAZ ARGUETA Noe Antonio,EL SALVADOR,,19,25
243,10013741446,COLEBROOK Anthony,BAHAMAS,,24,25
244,10082278414,GONZALEZ SALINAS Augusto Moises,PANAMA,,20,25
245,10016042568,MARRERO Joseph,PUERTO RICO,,20,25
246,10009331582,PINTO Luis,BOLIVARIAN REPUBLIC OF VENEZUELA,,24,25
247,10048844029,CAZA VITERI Rommel Andres,ECUADOR,,28,25
248,10010745358,GONZALEZ GIRON Javier Steven,COLOMBIA,,24,24
249,10015093180,STITES Tyler,UNITED STATES OF AMERICA,AEV,21,24
250,10051909633,ARRIAGADA PIZARRO Matias,CHILE,,24,23
251,10050677935,PEÑALOZA YANEZ Felipe,CHILE,,26,23
252,10005474117,DOTTI Juan Pablo,ARGENTINA,SEP,35,23
253,10005453505,PARRA BUSTAMANTE Edwin Arnulfo,COLOMBIA,NLC,35,23
254,10009325926,PAREDES Anderson,BOLIVARIAN REPUBLIC OF VENEZUELA,MTE,24,23
255,10010725251,COWAN Alec,CANADA,FPC,23,22
256,10008879322,EASTER Griffin,UNITED STATES OF AMERICA,3O3,28,22
257,10050196773,TELLO BOLVARAN Elias Daniel,CHILE,,25,21
258,10009636932,RODRIGUEZ SALAZAR John Anderson,COLOMBIA,EPM,23,21
259,10015019927,MENDOZA Luis,BOLIVARIAN REPUBLIC OF VENEZUELA,,22,20
260,10016193122,SAM Henry,GUATEMALA,,20,20
261,10012605637,JOSEPH Fitzgerald,BELIZE,,52,20
262,10014645970,LARA CARBAJAL Francisco,MEXICO,CAS,23,20
263,10011175794,MORALES ORTEGA Jacob,PUERTO RICO,,20,20
264,10006927703,QUIÑONEZ Charli,EL SALVADOR,,32,20
265,10005511301,Pulgar Angel,BOLIVARIAN REPUBLIC OF VENEZUELA,,30,20
266,10080932336,ESPINOSA SERRANO Bolivar,PANAMA,,23,20
267,10011114867,GEE Derek,CANADA,,22,20
268,10023564213,DINIZ Nicholas,CANADA,XSU,20,20
269,10049164634,VILLAREAL David,ECUADOR,,23,20
270,10014181885,SCHMUTTE Ben,UNITED STATES OF AMERICA,,23,20
271,10007949435,CHAMAN Lauro,BRAZIL,,32,20
272,10065433453,SOUZA DOS SANTOS Daniel,BRAZIL,,28,20
273,10014649408,REVARD Thomas,UNITED STATES OF AMERICA,HBA,22,20
274,10055318777,VILLALOBOS CORDERO Jafet,COSTA RICA,,20,20
275,10002480251,CASTAÑO CABASCANGO Erick,ECUADOR,,39,20
276,10003298687,PEDRAZA MORALES Walter Fernando,COLOMBIA,GWS,38,20
277,10088382138,RUJANO GUILLEN Jose,BOLIVARIAN REPUBLIC OF VENEZUELA,,37,19
278,10015268184,ANDERSON Darien,BELIZE,,21,18
279,10077500960,CANELA CAPELLAN Wellinton Dariel,DOMINICAN REPUBLIC,,23,18
280,10035516027,MUÑOZ LANCHEROS Cristian Camilo,COLOMBIA,UAD,23,17
281,10007701073,YOUNG Eric,UNITED STATES OF AMERICA,ELV,30,17
282,10048448551,KATERBERG Ben,CANADA,DSU,19,"16,33"
283,10062980464,GARCIA OLIVO Lisander Michael,DOMINICAN REPUBLIC,,19,16
284,10010199633,BORON RABINAL Melvin Daniel,GUATEMALA,,21,16
285,10015906061,HERNÁNDEZ BAUTISTA Carlos Manuel,MEXICO,,21,16
286,10009764749,RESTREPO DIOSA Jaime Alberto,COLOMBIA,TNV,23,16
287,10074407771,MONSALVE Ralph,BOLIVARIAN REPUBLIC OF VENEZUELA,,32,16
288,10009037350,PARRA ARIAS Jordan Arley,COLOMBIA,,25,16
289,10004641937,PANTANO GOMEZ Jarlinson,COLOMBIA,,31,16
290,10096477291,PINDER Corey,BAHAMAS,,45,15
291,10015906566,GONZÁLEZ GARCIA Paul Alejandro,MEXICO,CAS,20,15
292,10014615254,HERNÁNDEZ IZQUIERDO Maikol,CUBA,,22,15
293,10010619561,GUZMÁN William,PUERTO RICO,,23,15
294,10016007610,HUERA Richard,ECUADOR,,20,15
295,10005444916,GUEVARA MEJIA José Geovvanni,EL SALVADOR,,36,15
296,10007447459,POPE Byron,BELIZE,,30,15
297,10009258632,DA ROSA PEREIRA Endrigo,BRAZIL,,25,15
298,10061673893,QUESADA ALVAREZ Orlando Esteban,COSTA RICA,,31,15
299,10010581064,DE LEÓN CASTRO Yariel,CUBA,,30,15
300,10051586200,SCALA JR. Hugo,UNITED STATES OF AMERICA,,22,15
301,10077846322,TUDD Victor,PANAMA,,20,15
302,10035374870,CANO ACEVEDO Kevin Jhoan,COLOMBIA,EOP,22,15
303,10036114696,LOCKWOOD Cory,UNITED STATES OF AMERICA,,31,15
304,10016181200,SANCHEZ Nelson Ismael,DOMINICAN REPUBLIC,,37,15
305,10008883766,MARTINEZ GAITAN Luis Alfredo,COLOMBIA,,31,15
306,10006915777,RIVAS Angel,BOLIVARIAN REPUBLIC OF VENEZUELA,,30,14
307,10016331750,JIMENEZ RETANA John,COSTA RICA,,20,13
308,10013043147,REQUENA Herman,BELIZE,,36,13
309,10063645320,ORTIZ MONTES Alfonso Efrain,EL SALVADOR,,38,13
310,10049932045,SCHUNK Conor,UNITED STATES OF AMERICA,,20,13
311,10048858880,LOPEZ GRANIZO Harold Martin,ECUADOR,MTE,19,13
312,10083553861,GERMOSEN Brailyn,DOMINICAN REPUBLIC,,22,13
313,10010858223,PARRA PEREZ Alejandro,CUBA,,21,13
314,10002296052,NAVA CARVAJAL John Alberto,BOLIVARIAN REPUBLIC OF VENEZUELA,,41,13
315,10035379924,CASTIBLANCO CUBIDES Jorge Camilo,COLOMBIA,ILU,32,13
316,10006879607,DUCHESNE Antoine,CANADA,GFC,28,12
317,10062141416,GONZÁLEZ ZENTENO André Alexander,PERU,,21,12
318,10062059671,LOPEZ COVARRUBIAS Gerardo,MEXICO,,20,11
319,10083441404,MATERANO Delvis,BOLIVARIAN REPUBLIC OF VENEZUELA,,19,11
320,10063433637,QUINN Sean,UNITED STATES OF AMERICA,HBA,19,11
321,10065379600,OLDHAM Jarret,UNITED STATES OF AMERICA,,25,11
322,10005878079,ROLDAN ORTIZ Weimar Alfonso,COLOMBIA,MED,34,"10,86"
323,10096477695,JOHNSON Jared,BAHAMAS,,36,10
324,10011045553,CANASTUJ José,GUATEMALA,,22,10
325,10096169218,CACERES Edwin,EL SALVADOR,,22,10
326,10015268790,JONES Shane,BELIZE,,22,10
327,10096278241,AGUILA CUENCIO Stefano,CUBA,,19,10
328,10034768521,REVILLA SARMIENTO Javier,CUBA,,23,10
